,date,index,mean_index_target_Все 18+_TVR,mean_index_target_Все 55+_TVR,mean_index_target_Все 18+_Share,mean_index_target_Все 55+_Share
96,2018-11-05 05:00:00,0,1.3908673753689675,2.142594825463453,7.555780968644339,7.8571126557193
97,2018-11-05 06:00:00,0,1.3908673753689675,2.142594825463453,7.555780968644339,7.8571126557193
98,2018-11-05 07:00:00,0,1.3908673753689675,2.142594825463453,7.555780968644339,7.8571126557193
99,2018-11-05 08:00:00,0,1.3908673753689675,2.142594825463453,7.555780968644339,7.8571126557193
100,2018-11-05 09:00:00,0,1.3908673753689675,2.142594825463453,7.555780968644339,7.8571126557193
101,2018-11-05 10:00:00,0,1.3908673753689675,2.142594825463453,7.555780968644339,7.8571126557193
102,2018-11-05 11:00:00,0,1.3908673753689675,2.142594825463453,7.555780968644339,7.8571126557193
103,2018-11-05 12:00:00,0,1.3908673753689675,2.142594825463453,7.555780968644339,7.8571126557193
104,2018-11-05 13:00:00,0,1.3908673753689675,2.142594825463453,7.555780968644339,7.8571126557193
105,2018-11-05 14:00:00,0,1.3908673753689675,2.142594825463453,7.555780968644339,7.8571126557193
106,2018-11-05 15:00:00,0,1.3908673753689675,2.142594825463453,7.555780968644339,7.8571126557193
107,2018-11-05 16:00:00,0,1.3908673753689675,2.142594825463453,7.555780968644339,7.8571126557193
108,2018-11-05 17:00:00,0,1.3908673753689675,2.142594825463453,7.555780968644339,7.8571126557193
109,2018-11-05 18:00:00,0,1.3908673753689675,2.142594825463453,7.555780968644339,7.8571126557193
110,2018-11-05 19:00:00,0,1.3908673753689675,2.142594825463453,7.555780968644339,7.8571126557193
111,2018-11-05 20:00:00,0,1.3908673753689675,2.142594825463453,7.555780968644339,7.8571126557193
112,2018-11-05 21:00:00,0,1.3908673753689675,2.142594825463453,7.555780968644339,7.8571126557193
113,2018-11-05 22:00:00,0,1.3908673753689675,2.142594825463453,7.555780968644339,7.8571126557193
114,2018-11-05 23:00:00,0,1.3908673753689675,2.142594825463453,7.555780968644339,7.8571126557193
115,2018-11-06 00:00:00,0,1.3908673753689675,2.142594825463453,7.555780968644339,7.8571126557193
116,2018-11-06 01:00:00,0,1.3908673753689675,2.142594825463453,7.555780968644339,7.8571126557193
117,2018-11-06 02:00:00,0,1.3908673753689675,2.142594825463453,7.555780968644339,7.8571126557193
118,2018-11-06 03:00:00,0,1.3908673753689675,2.142594825463453,7.555780968644339,7.8571126557193
119,2018-11-06 04:00:00,0,1.3908673753689675,2.142594825463453,7.555780968644339,7.8571126557193
120,2018-11-06 05:00:00,0,1.3908673753689675,2.142594825463453,7.555780968644339,7.8571126557193
121,2018-11-06 06:00:00,0,1.3908673753689675,2.142594825463453,7.555780968644339,7.8571126557193
122,2018-11-06 07:00:00,0,1.3908673753689675,2.142594825463453,7.555780968644339,7.8571126557193
123,2018-11-06 08:00:00,0,1.3908673753689675,2.142594825463453,7.555780968644339,7.8571126557193
124,2018-11-06 09:00:00,0,1.3908673753689675,2.142594825463453,7.555780968644339,7.8571126557193
125,2018-11-06 10:00:00,0,1.3908673753689675,2.142594825463453,7.555780968644339,7.8571126557193
126,2018-11-06 11:00:00,0,1.3908673753689675,2.142594825463453,7.555780968644339,7.8571126557193
127,2018-11-06 12:00:00,0,1.3908673753689675,2.142594825463453,7.555780968644339,7.8571126557193
128,2018-11-06 13:00:00,0,1.3908673753689675,2.142594825463453,7.555780968644339,7.8571126557193
129,2018-11-06 14:00:00,0,1.3908673753689675,2.142594825463453,7.555780968644339,7.8571126557193
130,2018-11-06 15:00:00,0,1.3908673753689675,2.142594825463453,7.555780968644339,7.8571126557193
131,2018-11-06 16:00:00,0,1.3908673753689675,2.142594825463453,7.555780968644339,7.8571126557193
132,2018-11-06 17:00:00,0,1.3908673753689675,2.142594825463453,7.555780968644339,7.8571126557193
133,2018-11-06 18:00:00,0,1.3908673753689675,2.142594825463453,7.555780968644339,7.8571126557193
134,2018-11-06 19:00:00,0,1.3908673753689675,2.142594825463453,7.555780968644339,7.8571126557193
135,2018-11-06 20:00:00,0,1.3908673753689675,2.142594825463453,7.555780968644339,7.8571126557193
136,2018-11-06 21:00:00,0,1.3908673753689675,2.142594825463453,7.555780968644339,7.8571126557193
137,2018-11-06 22:00:00,0,1.3908673753689675,2.142594825463453,7.555780968644339,7.8571126557193
138,2018-11-06 23:00:00,0,1.3908673753689675,2.142594825463453,7.555780968644339,7.8571126557193
139,2018-11-07 00:00:00,0,1.3908673753689675,2.142594825463453,7.555780968644339,7.8571126557193
140,2018-11-07 01:00:00,0,1.3908673753689675,2.142594825463453,7.555780968644339,7.8571126557193
141,2018-11-07 02:00:00,0,1.3908673753689675,2.142594825463453,7.555780968644339,7.8571126557193
142,2018-11-07 03:00:00,0,1.3908673753689675,2.142594825463453,7.555780968644339,7.8571126557193
143,2018-11-07 04:00:00,0,1.3908673753689675,2.142594825463453,7.555780968644339,7.8571126557193
144,2018-11-07 05:00:00,0,1.3908673753689675,2.142594825463453,7.555780968644339,7.8571126557193
145,2018-11-07 06:00:00,0,1.3908673753689675,2.142594825463453,7.555780968644339,7.8571126557193
146,2018-11-07 07:00:00,0,1.3908673753689675,2.142594825463453,7.555780968644339,7.8571126557193
147,2018-11-07 08:00:00,0,1.3908673753689675,2.142594825463453,7.555780968644339,7.8571126557193
148,2018-11-07 09:00:00,0,1.3908673753689675,2.142594825463453,7.555780968644339,7.8571126557193
149,2018-11-07 10:00:00,0,1.3908673753689675,2.142594825463453,7.555780968644339,7.8571126557193
150,2018-11-07 11:00:00,0,1.3908673753689675,2.142594825463453,7.555780968644339,7.8571126557193
151,2018-11-07 12:00:00,0,1.3908673753689675,2.142594825463453,7.555780968644339,7.8571126557193
152,2018-11-07 13:00:00,0,1.3908673753689675,2.142594825463453,7.555780968644339,7.8571126557193
153,2018-11-07 14:00:00,0,1.3908673753689675,2.142594825463453,7.555780968644339,7.8571126557193
154,2018-11-07 15:00:00,0,1.3908673753689675,2.142594825463453,7.555780968644339,7.8571126557193
155,2018-11-07 16:00:00,0,1.3908673753689675,2.142594825463453,7.555780968644339,7.8571126557193
156,2018-11-07 17:00:00,0,1.3908673753689675,2.142594825463453,7.555780968644339,7.8571126557193
157,2018-11-07 18:00:00,0,1.3908673753689675,2.142594825463453,7.555780968644339,7.8571126557193
158,2018-11-07 19:00:00,0,1.3908673753689675,2.142594825463453,7.555780968644339,7.8571126557193
159,2018-11-07 20:00:00,0,1.3908673753689675,2.142594825463453,7.555780968644339,7.8571126557193
160,2018-11-07 21:00:00,0,1.3908673753689675,2.142594825463453,7.555780968644339,7.8571126557193
161,2018-11-07 22:00:00,0,1.3908673753689675,2.142594825463453,7.555780968644339,7.8571126557193
162,2018-11-07 23:00:00,0,1.3908673753689675,2.142594825463453,7.555780968644339,7.8571126557193
163,2018-11-08 00:00:00,0,1.3908673753689675,2.142594825463453,7.555780968644339,7.8571126557193
164,2018-11-08 01:00:00,0,1.3908673753689675,2.142594825463453,7.555780968644339,7.8571126557193
165,2018-11-08 02:00:00,0,1.3908673753689675,2.142594825463453,7.555780968644339,7.8571126557193
166,2018-11-08 03:00:00,0,1.3908673753689675,2.142594825463453,7.555780968644339,7.8571126557193
167,2018-11-08 04:00:00,0,1.3908673753689675,2.142594825463453,7.555780968644339,7.8571126557193
168,2018-11-08 05:00:00,1,1.4514148207208157,2.2056842767575837,7.5361413884970405,7.798666415858563
169,2018-11-08 06:00:00,1,1.4514148207208157,2.2056842767575837,7.5361413884970405,7.798666415858563
170,2018-11-08 07:00:00,1,1.4514148207208157,2.2056842767575837,7.5361413884970405,7.798666415858563
171,2018-11-08 08:00:00,1,1.4514148207208157,2.2056842767575837,7.5361413884970405,7.798666415858563
172,2018-11-08 09:00:00,1,1.4514148207208157,2.2056842767575837,7.5361413884970405,7.798666415858563
173,2018-11-08 10:00:00,1,1.4514148207208157,2.2056842767575837,7.5361413884970405,7.798666415858563
174,2018-11-08 11:00:00,1,1.4514148207208157,2.2056842767575837,7.5361413884970405,7.798666415858563
175,2018-11-08 12:00:00,1,1.4514148207208157,2.2056842767575837,7.5361413884970405,7.798666415858563
176,2018-11-08 13:00:00,1,1.4514148207208157,2.2056842767575837,7.5361413884970405,7.798666415858563
177,2018-11-08 14:00:00,1,1.4514148207208157,2.2056842767575837,7.5361413884970405,7.798666415858563
178,2018-11-08 15:00:00,1,1.4514148207208157,2.2056842767575837,7.5361413884970405,7.798666415858563
179,2018-11-08 16:00:00,1,1.4514148207208157,2.2056842767575837,7.5361413884970405,7.798666415858563
180,2018-11-08 17:00:00,1,1.4514148207208157,2.2056842767575837,7.5361413884970405,7.798666415858563
181,2018-11-08 18:00:00,1,1.4514148207208157,2.2056842767575837,7.5361413884970405,7.798666415858563
182,2018-11-08 19:00:00,1,1.4514148207208157,2.2056842767575837,7.5361413884970405,7.798666415858563
183,2018-11-08 20:00:00,1,1.4514148207208157,2.2056842767575837,7.5361413884970405,7.798666415858563
184,2018-11-08 21:00:00,1,1.4514148207208157,2.2056842767575837,7.5361413884970405,7.798666415858563
185,2018-11-08 22:00:00,1,1.4514148207208157,2.2056842767575837,7.5361413884970405,7.798666415858563
186,2018-11-08 23:00:00,1,1.4514148207208157,2.2056842767575837,7.5361413884970405,7.798666415858563
187,2018-11-09 00:00:00,1,1.4514148207208157,2.2056842767575837,7.5361413884970405,7.798666415858563
188,2018-11-09 01:00:00,1,1.4514148207208157,2.2056842767575837,7.5361413884970405,7.798666415858563
189,2018-11-09 02:00:00,1,1.4514148207208157,2.2056842767575837,7.5361413884970405,7.798666415858563
190,2018-11-09 03:00:00,1,1.4514148207208157,2.2056842767575837,7.5361413884970405,7.798666415858563
191,2018-11-09 04:00:00,1,1.4514148207208157,2.2056842767575837,7.5361413884970405,7.798666415858563
192,2018-11-09 05:00:00,1,1.4514148207208157,2.2056842767575837,7.5361413884970405,7.798666415858563
193,2018-11-09 06:00:00,1,1.4514148207208157,2.2056842767575837,7.5361413884970405,7.798666415858563
194,2018-11-09 07:00:00,1,1.4514148207208157,2.2056842767575837,7.5361413884970405,7.798666415858563
195,2018-11-09 08:00:00,1,1.4514148207208157,2.2056842767575837,7.5361413884970405,7.798666415858563
196,2018-11-09 09:00:00,1,1.4514148207208157,2.2056842767575837,7.5361413884970405,7.798666415858563
197,2018-11-09 10:00:00,1,1.4514148207208157,2.2056842767575837,7.5361413884970405,7.798666415858563
198,2018-11-09 11:00:00,1,1.4514148207208157,2.2056842767575837,7.5361413884970405,7.798666415858563
199,2018-11-09 12:00:00,1,1.4514148207208157,2.2056842767575837,7.5361413884970405,7.798666415858563
200,2018-11-09 13:00:00,1,1.4514148207208157,2.2056842767575837,7.5361413884970405,7.798666415858563
201,2018-11-09 14:00:00,1,1.4514148207208157,2.2056842767575837,7.5361413884970405,7.798666415858563
202,2018-11-09 15:00:00,1,1.4514148207208157,2.2056842767575837,7.5361413884970405,7.798666415858563
203,2018-11-09 16:00:00,1,1.4514148207208157,2.2056842767575837,7.5361413884970405,7.798666415858563
204,2018-11-09 17:00:00,1,1.4514148207208157,2.2056842767575837,7.5361413884970405,7.798666415858563
205,2018-11-09 18:00:00,1,1.4514148207208157,2.2056842767575837,7.5361413884970405,7.798666415858563
206,2018-11-09 19:00:00,1,1.4514148207208157,2.2056842767575837,7.5361413884970405,7.798666415858563
207,2018-11-09 20:00:00,1,1.4514148207208157,2.2056842767575837,7.5361413884970405,7.798666415858563
208,2018-11-09 21:00:00,1,1.4514148207208157,2.2056842767575837,7.5361413884970405,7.798666415858563
209,2018-11-09 22:00:00,1,1.4514148207208157,2.2056842767575837,7.5361413884970405,7.798666415858563
210,2018-11-09 23:00:00,1,1.4514148207208157,2.2056842767575837,7.5361413884970405,7.798666415858563
211,2018-11-10 00:00:00,1,1.4514148207208157,2.2056842767575837,7.5361413884970405,7.798666415858563
212,2018-11-10 01:00:00,1,1.4514148207208157,2.2056842767575837,7.5361413884970405,7.798666415858563
213,2018-11-10 02:00:00,1,1.4514148207208157,2.2056842767575837,7.5361413884970405,7.798666415858563
214,2018-11-10 03:00:00,1,1.4514148207208157,2.2056842767575837,7.5361413884970405,7.798666415858563
215,2018-11-10 04:00:00,1,1.4514148207208157,2.2056842767575837,7.5361413884970405,7.798666415858563
216,2018-11-10 05:00:00,1,1.4514148207208157,2.2056842767575837,7.5361413884970405,7.798666415858563
217,2018-11-10 06:00:00,1,1.4514148207208157,2.2056842767575837,7.5361413884970405,7.798666415858563
218,2018-11-10 07:00:00,1,1.4514148207208157,2.2056842767575837,7.5361413884970405,7.798666415858563
219,2018-11-10 08:00:00,1,1.4514148207208157,2.2056842767575837,7.5361413884970405,7.798666415858563
220,2018-11-10 09:00:00,1,1.4514148207208157,2.2056842767575837,7.5361413884970405,7.798666415858563
221,2018-11-10 10:00:00,1,1.4514148207208157,2.2056842767575837,7.5361413884970405,7.798666415858563
222,2018-11-10 11:00:00,1,1.4514148207208157,2.2056842767575837,7.5361413884970405,7.798666415858563
223,2018-11-10 12:00:00,1,1.4514148207208157,2.2056842767575837,7.5361413884970405,7.798666415858563
224,2018-11-10 13:00:00,1,1.4514148207208157,2.2056842767575837,7.5361413884970405,7.798666415858563
225,2018-11-10 14:00:00,1,1.4514148207208157,2.2056842767575837,7.5361413884970405,7.798666415858563
226,2018-11-10 15:00:00,1,1.4514148207208157,2.2056842767575837,7.5361413884970405,7.798666415858563
227,2018-11-10 16:00:00,1,1.4514148207208157,2.2056842767575837,7.5361413884970405,7.798666415858563
228,2018-11-10 17:00:00,1,1.4514148207208157,2.2056842767575837,7.5361413884970405,7.798666415858563
229,2018-11-10 18:00:00,1,1.4514148207208157,2.2056842767575837,7.5361413884970405,7.798666415858563
230,2018-11-10 19:00:00,1,1.4514148207208157,2.2056842767575837,7.5361413884970405,7.798666415858563
231,2018-11-10 20:00:00,1,1.4514148207208157,2.2056842767575837,7.5361413884970405,7.798666415858563
232,2018-11-10 21:00:00,1,1.4514148207208157,2.2056842767575837,7.5361413884970405,7.798666415858563
233,2018-11-10 22:00:00,1,1.4514148207208157,2.2056842767575837,7.5361413884970405,7.798666415858563
234,2018-11-10 23:00:00,1,1.4514148207208157,2.2056842767575837,7.5361413884970405,7.798666415858563
235,2018-11-11 00:00:00,1,1.4514148207208157,2.2056842767575837,7.5361413884970405,7.798666415858563
236,2018-11-11 01:00:00,1,1.4514148207208157,2.2056842767575837,7.5361413884970405,7.798666415858563
237,2018-11-11 02:00:00,1,1.4514148207208157,2.2056842767575837,7.5361413884970405,7.798666415858563
238,2018-11-11 03:00:00,1,1.4514148207208157,2.2056842767575837,7.5361413884970405,7.798666415858563
239,2018-11-11 04:00:00,1,1.4514148207208157,2.2056842767575837,7.5361413884970405,7.798666415858563
240,2018-11-11 05:00:00,1,1.4514148207208157,2.2056842767575837,7.5361413884970405,7.798666415858563
241,2018-11-11 06:00:00,1,1.4514148207208157,2.2056842767575837,7.5361413884970405,7.798666415858563
242,2018-11-11 07:00:00,1,1.4514148207208157,2.2056842767575837,7.5361413884970405,7.798666415858563
243,2018-11-11 08:00:00,1,1.4514148207208157,2.2056842767575837,7.5361413884970405,7.798666415858563
244,2018-11-11 09:00:00,1,1.4514148207208157,2.2056842767575837,7.5361413884970405,7.798666415858563
245,2018-11-11 10:00:00,1,1.4514148207208157,2.2056842767575837,7.5361413884970405,7.798666415858563
246,2018-11-11 11:00:00,1,1.4514148207208157,2.2056842767575837,7.5361413884970405,7.798666415858563
247,2018-11-11 12:00:00,1,1.4514148207208157,2.2056842767575837,7.5361413884970405,7.798666415858563
248,2018-11-11 13:00:00,1,1.4514148207208157,2.2056842767575837,7.5361413884970405,7.798666415858563
249,2018-11-11 14:00:00,1,1.4514148207208157,2.2056842767575837,7.5361413884970405,7.798666415858563
250,2018-11-11 15:00:00,1,1.4514148207208157,2.2056842767575837,7.5361413884970405,7.798666415858563
251,2018-11-11 16:00:00,1,1.4514148207208157,2.2056842767575837,7.5361413884970405,7.798666415858563
252,2018-11-11 17:00:00,1,1.4514148207208157,2.2056842767575837,7.5361413884970405,7.798666415858563
253,2018-11-11 18:00:00,1,1.4514148207208157,2.2056842767575837,7.5361413884970405,7.798666415858563
254,2018-11-11 19:00:00,1,1.4514148207208157,2.2056842767575837,7.5361413884970405,7.798666415858563
255,2018-11-11 20:00:00,1,1.4514148207208157,2.2056842767575837,7.5361413884970405,7.798666415858563
256,2018-11-11 21:00:00,1,1.4514148207208157,2.2056842767575837,7.5361413884970405,7.798666415858563
257,2018-11-11 22:00:00,1,1.4514148207208157,2.2056842767575837,7.5361413884970405,7.798666415858563
258,2018-11-11 23:00:00,1,1.4514148207208157,2.2056842767575837,7.5361413884970405,7.798666415858563
259,2018-11-12 00:00:00,1,1.4514148207208157,2.2056842767575837,7.5361413884970405,7.798666415858563
260,2018-11-12 01:00:00,1,1.4514148207208157,2.2056842767575837,7.5361413884970405,7.798666415858563
261,2018-11-12 02:00:00,1,1.4514148207208157,2.2056842767575837,7.5361413884970405,7.798666415858563
262,2018-11-12 03:00:00,1,1.4514148207208157,2.2056842767575837,7.5361413884970405,7.798666415858563
263,2018-11-12 04:00:00,1,1.4514148207208157,2.2056842767575837,7.5361413884970405,7.798666415858563
264,2018-11-12 05:00:00,1,1.4514148207208157,2.2056842767575837,7.5361413884970405,7.798666415858563
265,2018-11-12 06:00:00,1,1.4514148207208157,2.2056842767575837,7.5361413884970405,7.798666415858563
266,2018-11-12 07:00:00,1,1.4514148207208157,2.2056842767575837,7.5361413884970405,7.798666415858563
267,2018-11-12 08:00:00,1,1.4514148207208157,2.2056842767575837,7.5361413884970405,7.798666415858563
268,2018-11-12 09:00:00,1,1.4514148207208157,2.2056842767575837,7.5361413884970405,7.798666415858563
269,2018-11-12 10:00:00,1,1.4514148207208157,2.2056842767575837,7.5361413884970405,7.798666415858563
270,2018-11-12 11:00:00,1,1.4514148207208157,2.2056842767575837,7.5361413884970405,7.798666415858563
271,2018-11-12 12:00:00,1,1.4514148207208157,2.2056842767575837,7.5361413884970405,7.798666415858563
