  -4.2204998918598780e-01, 2.0077628412940407e+00, 1.3759592837311501e+00,
  -6.7299918967989203e-01, 6.3398660080835764e-02,-7.8077138407510027e-01,
   8.4228392700567389e-01,-5.8593989166671601e-01, 9.1557502127373602e-01,
  -1.1172815050703528e+00, 1.8454423102202782e+00, 4.9620947108965385e-01,
  -1.3967696516926926e+00,-5.0883591613795098e-01, 7.3589278563106930e-01,
  -2.4492494039925899e-01, 5.9441633071003097e-01, 5.8887653460776967e-01,
   2.0443706108125279e+00,-6.8305029392620475e-01, 1.7893071656052428e+00,
   2.2388943213411916e-01,-3.4194852932284907e-02, 5.9879660295075954e-01],
 [ 1.2809750638333957e+00,-3.8395453845718780e-01, 2.1936333260384169e+00,
   2.6558239776655335e-01,-9.4734497170056428e-02,-1.6916104800874894e+00,
   5.5809800823253741e-01, 1.2360531822125540e+00, 2.0303189091919419e-01,
   3.9507607061212680e-01, 3.3070872853356281e-01,-8.2914912000637364e-01,
   2.2135446154334915e+00, 1.4697517384683129e-01, 2.0311747384324641e-01,
   8.3006566087528233e-01, 4.0975564861098446e-01, 4.6882016035661445e-01,
  -5.4864958711292167e-01, 8.0703460106068325e-01,-1.7291664179610736e-01,
  -1.0703990453697818e+00, 7.1054844913955495e-01,-2.8339941399731511e-01,
  -5.7758717014080663e-01, 5.8476714231259241e-01,-1.4411928457520693e+00,
  -7.7899433547681174e-01,-5.8563404454469725e-01, 9.4758413521378249e-01],
 [ 6.4192308337653425e-01, 9.7826995575671549e-01, 1.5985859845195627e+00,
   4.1859878783876703e-01,-3.5961992675645466e-01,-1.1626001032071183e+00,
  -1.3231014731037612e-02, 4.8320098638388009e-01, 1.1421252796948185e+00,
  -6.7425481003211996e-01,-6.6583707078930610e-01,-8.0480938307441874e-01,
   6.9589939512143195e-01, 7.9725675449545086e-01, 6.4775346102139542e-01,
   2.0522503588086441e-01, 2.5959692209538082e-01,-6.3796531038267201e-01,
   1.8969916325126246e+00, 2.3843053643699175e-01,-7.4987153610922530e-01,
  -9.9312920910120872e-01, 8.3360246373436198e-01, 8.2951380350367462e-02,
   9.7233749155551419e-01, 2.8888034001191470e-01,-4.6907654142693755e-01,
   1.2676010240899256e+00, 3.8308621613837474e-01, 6.7083068036437810e-01],
 [-1.3565970468875281e+00, 3.4408123271328001e-02,-1.1749264615378177e+00,
  -1.6812288900615016e+00,-9.1005917454618046e-01, 9.6368957927798093e-01,
   2.2473729001520046e-01,-4.1384227614237346e-01, 1.6211552408592582e+00,
   1.1368910519516517e+00, 8.9592746225586817e-01, 8.1550692935928280e-03,
  -5.7090695334581021e-01, 7.9888459585636618e-02,-4.7338830262010950e-01,
  -2.2320635782332894e+00,-3.8956449649118685e-01,-3.0307042422809810e-01,
   6.5174178545179175e-03,-1.5571134294132984e+00, 1.9822433218886693e+00,
  -7.5349225320041147e-01, 1.3937916295582098e+00,-7.0349165546132197e-01,
   2.3997450068451950e-01,-8.3637927770094755e-01,-4.5841128017856364e-02,
  -4.5958662480625606e-01, 1.3952191825835514e-01,-1.7248130898329028e+00],
 [ 5.8427364236449653e-01,-5.0382099067228969e-01,-7.9908938551963127e-02,
   1.4902947403308087e-01,-2.9855355857990895e-01,-9.6657081675785872e-01,
   1.0008498735395674e+00,-2.8266995874780221e-01,-9.7039258333223222e-01,
  -1.0029564582364771e-03,-1.6296274862411249e+00,-1.9900473290387453e+00,
   1.2910780713761667e+00, 7.7470582634135288e-01,-1.9125698517975798e+00,
  -6.3734911604250738e-02, 7.2195308057670646e-02, 7.0100222413458868e-01,
   6.2836062824558869e-01, 1.7144278302899396e+00, 9.1520468736500882e-01,
  -1.4885412242123686e+00, 1.4626363681353758e+00,-5.1239017476593818e-01,
   1.2194326285458168e-01, 1.4884802903110190e+00,-3.6725311909096581e-01,
  -1.9739646334449981e+00,-1.2549665501143048e+00,-1.0869750694349072e+00],
 [ 2.4377778755234014e-01,-1.7394222697829946e+00, 1.1400277442381312e+00,
  -1.2568783272344264e-01, 2.9726617840721525e-01,-2.4562768352505775e+00,
   1.7314658585360627e+00,-9.1407092766838705e-01, 6.4042435804366715e-01,
   1.4685000664057188e+00, 1.5485967943554463e-01,-1.6325250624375032e-01,
  -2.3955083581461509e+00, 3.1817500671085552e-01, 1.9889259812341313e+00,
   6.4469774215044440e-01, 1.2805543346127621e-01,-2.1509795065635302e+00,
   1.9672297332164318e-01, 3.2462138366372519e+00, 2.2317537706367565e+00,
  -2.6904341841513153e+00, 2.3776942341869720e+00, 1.2962810786683721e+00,
  -5.3837355093493522e-01,-5.3683792888471649e-01,-2.6530402454288922e+00,
  -6.6095730230498728e-01,-1.7128091650153245e+00,-1.5616447276267420e-01],
 [ 3.0853841185372410e-01, 1.9007078897259770e+00,-1.6533849338626478e+00,
   1.9915745645510907e-01,-5.0932688658048009e-01, 6.2664064698377064e-01,
  -1.4393397655076923e+00, 8.8983173130766008e-02, 1.7961586727666259e+00,
  -3.6828404394068537e-01, 5.1638725876856273e-01, 2.1891114672207604e-01,
   3.2718280086272050e-01,-6.5093904959557158e-01, 3.2156532212622385e-01,
   3.2797671504423492e-01, 3.5137069326672593e-01, 7.3459402098443183e-01,
  -1.1841080449350236e+00, 1.0508442871477341e+00, 6.0580598070726044e-01,
   6.1296973837427737e-01,-6.0895816004083136e-01, 1.1799309510660070e+00,
  -4.3288549758330663e-01,-1.2342369715513568e+00, 5.1188355660581464e-01,
  -3.6372760591711656e-02, 3.3497622011083666e-01,-1.1671954216558580e+00],
 [ 9.5391538647335150e-01, 3.8045236087196475e-02,-1.2330173376499587e+00,
  -6.1267685682659456e-01, 9.3375946104857155e-01, 1.4578559814387417e+00,
   5.6905592250840376e-01, 2.0239685736989130e-01,-5.3665679844085556e-01,
   2.7737048376021649e+00, 6.5121551752312168e-01,-9.3819421214750331e-01,
  -2.3796699559247836e+00, 3.9565417621114723e-01,-1.2896834450484815e-01,
   7.9529987656008405e-01,-1.0139262356334333e+00, 3.2440233639043475e-01,
  -6.9836029427325433e-02,-5.9870824794066402e-01,-7.7449471197459163e-01,
   2.3379530371569945e+00,-2.4264173606902921e+00,-8.9555413665003891e-01,
   4.6978113370758379e-01, 2.5045426677456550e+00, 1.3954351345189092e-01,
  -3.8821872483865517e-02, 1.0257103685431410e+00, 1.2548921782730196e+00],
 [ 9.7263614900708861e-01, 6.2975764606581774e-02, 3.1556077264545737e+00,
  -1.0021567326843617e+00,-1.9759705794812180e-01,-2.4037220539142274e+00,
   1.8911224288175961e+00, 6.4186378856984361e-01, 3.1881982173508572e-01,
   4.9626762581444428e-01, 1.2287348122984478e+00, 1.9424468498449212e+00,
   1.3365478952523786e+00,-4.5817808010112843e-01, 3.0413264008068128e+00,
   1.1331153411707293e+00,-1.7799723632757767e+00, 3.6750105998917099e-01,
  -3.8322901016818650e-01, 1.0750079795963048e+00, 2.5644047468509706e-01,
  -1.5445448498200587e+00, 1.0434300153040821e+00, 8.8073359305275745e-01,
  -9.6570321515255364e-01,-2.2643635525183253e-01,-1.0225725554161361e-01,
  -6.1007419053774892e-01,-1.8320255699701100e+00, 1.9004164498615553e-01],
 [ 1.2868445215339948e+00,-3.9082146266727819e-02, 2.1508957905839750e+00,
   2.0735388271420732e-01, 1.0558960555846029e+00,-2.0785445758945769e+00,
   1.8070618837760943e+00, 1.6899183988169442e+00,-4.2940875050531724e-01,
  -4.1766541328374229e-01, 1.5042751792009748e-01,-2.4056596306456549e-01,
  -5.5179435691358458e-01, 1.5341057988846807e+00, 4.7099673607546255e-01,
   6.0139141229474613e-01,-1.1430607015622556e+00, 2.0472492645876747e-01,
  -1.2285586853989063e+00, 1.3893277380942035e+00,-4.7961175161630637e-01,
  -1.8302997690009315e+00, 1.5110151530310238e+00,-4.6245538694342359e-01,
   6.4549246456060438e-01,-1.0203060562683968e+00, 1.0119126248913224e+00,
   9.4157897711867011e-01, 5.0685702989454096e-01,-2.7498076571594637e-01],
 [ 1.3117494684950959e-01, 1.8528878040776917e-01, 9.7546729716004199e-02,
   6.9352502234179858e-01,-1.0961306892173648e+00,-2.8561529216843812e-01,
   1.4244282743296699e+00, 9.1341389741923754e-02, 5.1401272428318245e-01,
  -3.1815411703251598e-02,-8.8603607329413614e-01, 1.1447246948951855e+00,
   3.7617507144835866e-01, 2.7446435033497827e+00, 1.2431840636987748e+00,
  -7.5145361838539149e-02, 9.0323136154557615e-01, 8.7412888977218628e-01,
   1.2678389630266398e-01, 3.3232965819226556e-01, 4.0424707490528083e-01,
  -4.4321148209651651e-01, 4.4541162563103864e-01,-2.6820908811454391e-01,
  -3.4193579046332778e-01, 2.1272844789953216e-01, 2.1669288093808090e+00,
   4.2921215314898792e-01, 2.0245448926810350e+00,-4.7431530122461971e-02],
 [-5.0346326376082183e-02, 1.7562732175809463e+00,-2.0415066479444177e-01,
   7.6308367204895666e-01,-7.9781037723860304e-02, 8.1637138405672549e-01,
  -8.7942393702793809e-01, 1.9925915881429466e+00,-1.2889234433139518e-01,
   5.0633393506058133e-01, 8.3462639907714065e-01,-8.5077187636888041e-01,
   1.7481127857681846e+00,-1.4121905755254192e+00, 6.0078080271140044e-01,
  -1.9937258938404873e-01,-4.6808979637040227e-02,-1.7336027632920243e+00,
   1.4256448029924589e+00,-1.2750997784939315e+00,-5.0608590935186160e-01,
   9.6522774249907695e-01,-8.7099569859544534e-01,-2.8792669543234994e-01,
   5.5638500106013000e-01,-9.5213719144376791e-02,-1.2976659516132807e-01,
  -1.8041659102602445e-01,-1.7041218568169183e+00,-2.4166613449133595e-01],
 [-4.4853126897382739e-01,-4.3660980288360635e-01,-1.8668548022774556e-01,
   4.3121327075085501e-02, 7.7065919351229839e-01, 8.8038263572064332e-02,
  -1.7851009305028096e+00,-1.4294054362932987e-01,-1.2221251642096014e+00,
   1.5958313569661493e+00, 1.5378714233196604e+00, 9.6375552654238406e-01,
  -4.4927226968206441e-01,-4.9308886156440457e-01, 6.4737658492154604e-01,
  -1.4414594893855331e-01,-5.9496000710286129e-02,-9.1029357057602189e-01,
  -1.2135780888360561e+00,-1.4980249519613187e-02,-1.2187760909253405e-01,
  -4.8571944537471559e-02, 9.4916441000896468e-02, 6.4721859502004223e-02,
  -4.4301900063296051e-01, 1.6242496633474677e+00,-3.6213002501658281e-01,
  -6.3145803752667137e-02, 1.7343543466041089e+00,-5.7201787275122329e-01],
 [-8.3024074472398224e-01, 3.6668467274766564e-01,-1.6928929913011914e+00,
  -8.4987338037720495e-01, 3.5411606672152790e-01, 1.1061204716984909e+00,
  -4.3290804435622876e-01,-2.6069765723036037e-01, 1.0365578690704385e+00,
  -1.4968386093371360e+00,-7.5274814835249260e-01,-4.5987345988473621e-01,
  -3.6213720602870636e-01,-1.8961230379885079e+00, 5.6779219183902919e-02,
   2.7004097494465901e-01, 1.0822570879226512e+00, 3.9795363395522959e-01,
   3.5605252995023740e-01, 2.4170679807502538e-01, 1.0211639496248677e+00,
   1.2538456135027796e+00,-1.2119754575163979e+00,-3.1539577532327095e-01,
   4.1453591450277605e-01,-6.2059229273452232e-01,-6.2594044366198018e-02,
  -3.6046967198013080e-01,-5.3757023745630894e-01, 7.0721646303751440e-01],
 [ 1.0948106117395431e+00, 6.1355686411793997e-01, 9.5577978271799691e-01,
   2.0663638448539503e+00, 1.6334575487130252e+00,-5.8583555347953620e-01,
  -7.4049106661621800e-01,-1.2408389734592549e+00,-5.8650426125843669e-01,
   3.2233235959556528e-01,-2.1882874778631352e+00, 1.7095753191921430e+00,
  -5.0342530088969561e-01,-1.7669708006807838e+00,-2.1279785421161665e-01,
   9.4859251631527849e-02,-2.7955081227583367e-01,-1.8017687685909978e-01,
   7.2402389438010506e-01,-6.0796889006937693e-02, 1.7376674804305008e+00,
  -4.5623080470865923e-01, 3.7281366877457112e-01, 1.7042177670416201e+00,
   9.4723591898005277e-01, 1.1666380387162278e+00,-3.8766738600690870e-01,
   3.7838477946797000e-01, 1.7200743734884449e+00,-7.3566219874372485e-01],
 [ 1.3909002486189057e+00,-3.3182127348777346e-01,-1.0547177146890245e+00,
  -1.0402928372537940e-01,-9.7697510821215716e-01, 1.1870088734206852e+00,
  -1.4702316713022854e+00,-2.9549762280799630e-01, 1.0385479392863441e+00,
  -1.7730727993536213e-02, 1.2299506947254082e+00, 7.5222068066202241e-02,
  -2.0918249273718970e+00, 1.2934881752742970e+00, 5.3691750390515802e-01,
  -3.5278773247500939e-01, 1.1023691998889782e+00,-1.4292293680151504e+00,
  -1.0608210639953994e+00,-1.0021776304281027e+00, 3.8962840829181733e-01,
   1.0967467209125408e+00,-9.1804694487906380e-01, 1.6859433781063424e+00,
  -2.4502482324952018e-01,-5.2285577167435238e-01, 1.9721759595762298e+00,
   5.0542661849478521e-01,-8.4927543741064626e-01,-4.1759402560155462e-01],
 [-3.7538642450754028e-01, 5.6499241755406726e-01,-5.8104826381635721e-02,
  -7.7371501853579072e-01, 4.8375193490401658e-01,-4.0409304301126731e-01,
   1.0000863040751362e+00,-2.4078673799689025e-02,-1.2144264126609392e+00,
   1.2946125006576545e+00, 1.4784302240618170e+00, 1.3202369970940186e-02,
   3.6709182956915765e-01,-5.5154825440143873e-01, 5.6093939943004389e-01,
  -8.8825096444269003e-01,-3.5762271683177610e-01, 2.6857675128558295e-01,
  -1.2596378742917624e+00, 2.5112453835674287e-01,-3.0890680112599656e-01,
  -1.3108112706543364e+00, 1.5152847485906693e+00,-4.5692386804894236e-01,
  -8.4414577971037838e-02,-2.2403791998428382e+00, 2.6989109311358606e+00,
  -1.7309540762901436e+00,-6.0744967124318094e-01, 3.8389196029500827e-01],
 [ 3.2896493937671650e-01, 1.3198085160854334e+00, 4.3011032369777857e-01,
  -7.7950953433993952e-01, 5.2423048300999323e-02,-1.0391276886182654e+00,
   1.3712462164739940e+00,-3.8068373532151378e-01, 2.1367055903110304e+00,
  -2.6524221417346361e-01,-4.6048727755023305e-01,-9.7385830537667284e-01,
  -1.6473867238156250e+00, 1.1175441963021000e+00, 3.7424957901767436e-01,
  -9.2957974954424716e-01, 3.0078998193907336e-01, 8.2430435423612480e-01,
  -2.0965814615039156e+00, 7.4431392936167762e-01,-9.7372192210504760e-01,
  -2.1049551708248782e+00, 2.2737021988903217e+00,-7.3457532180751836e-02,
  -1.8432135166792260e-01,-1.1275600100837342e+00, 8.7112584478533572e-01,
  -6.5787933488720074e-01,-1.2046975403180780e+00, 9.9054767460908166e-01],
 [-4.9509772963258786e-01,-7.8637859536195023e-02, 3.1648221055834069e-01,
  -9.8981454037291283e-01, 4.0645785055613026e-01, 8.5799518130533947e-01,
   3.9950865328561243e-02,-1.9681182211735004e-01, 4.0177290071534205e-01,
  -1.2710391379578742e-01, 1.0768513755307051e-01,-2.6340025613376610e+00,
   1.9748663339013836e-01,-4.6527539571293734e-02,-8.4742038806410258e-01,
   1.7757479200853603e+00, 8.1899544999085305e-01, 1.0679509211426088e+00,
  -2.2525115303616942e-03,-8.2272813187712268e-01, 1.3818374900010386e+00,
   2.7616715574740160e+00,-3.1750155580286332e+00,-1.4861823852751010e-01,
   8.1354298856264395e-01,-5.5460576621009949e-01,-4.6210113240098061e-01,
  -1.1265510877403830e+00,-8.3478858741833672e-01,-9.6164254310892994e-01],
 [-4.6811313199952637e-01, 8.6439834111685598e-01,-1.9383308186186321e+00,
  -1.8107340891314638e+00,-8.2717317817510916e-01, 1.0073249524033319e+00,
   3.2491851148185918e-01, 1.1015377635366546e+00, 1.7294167019124522e+00,
  -1.3212737136845760e+00,-4.1830182498640556e-01, 1.2756045371570597e+00,
   5.5278909458398906e-01, 1.6980419203661035e+00, 1.2888916427605033e+00,
  -9.2588652537915350e-01, 3.2380254987342227e-01,-2.7191030160636898e-01,
  -2.9295312029376552e-01, 1.2206452535110657e-02, 2.5284350846548592e-01,
   8.2341181123946380e-02, 2.6107763040292498e-01, 6.1308462695373900e-01,
  -7.8037489310982588e-01, 1.8380698780866944e+00, 5.5552916040810385e-01,
   9.9604263441569141e-01,-1.4069007798029685e+00,-1.8824236471193601e+00],
 [-1.1486950856526730e+00,-2.5001958728632512e-01,-1.6036740590792125e+00,
   8.3239204079420311e-03,-3.4054993704500221e-02, 1.4684460466657927e+00,
   2.3159482761197236e+00,-4.3869857845340127e-01,-6.9709303305812342e-01,
  -5.7206585913042052e-01,-4.9971615389092588e-01,-1.1110669105062168e+00,
  -8.5611428902829212e-01, 1.7093234555692802e+00,-8.7576403359658239e-01,
  -5.0396462628712235e-01,-6.7418997594039698e-01, 7.0738168091060583e-01,
  -1.1089854580637315e+00,-9.2838295825694317e-01, 4.3058307687071967e-01,
   1.2021030843378515e+00,-9.5395971097676657e-01,-2.4314888491905004e-01,
   1.7202421731753395e-01,-1.7515500004133550e-01, 1.5270517828266090e+00,
  -7.2236770744657619e-01, 5.0978292083217291e-01,-4.6426696853756910e-01],
 [-8.5375072749091241e-01, 6.5612037545199975e-01,-5.8855770059071477e-01,
   2.3504569055246827e+00,-7.7830422285092149e-01,-1.5558253383484699e-01,
   3.0202917793897588e-01, 1.3405707918414302e+00, 2.1937871174877732e-01,
  -1.9967340793156980e+00,-2.1950863211843976e+00,-1.6648277897539279e-01,
   5.9142303743875679e-01, 7.5370083095460128e-01, 1.8305522659499667e+00,
   2.7022329983893312e+00, 1.3488253088847735e-01,-5.0390813715640692e-01,
   5.0496222944780948e-02, 2.5074048730497287e+00,-1.8776349320488661e+00,
   1.7062905745634374e+00,-2.3658319330102788e+00,-6.5016438425906675e-01,
   2.7298218071075886e-01, 7.4823752042759636e-02,-9.1225287136618027e-01,
  -7.2441408924820949e-01, 1.6128548316356552e+00, 8.4726574323871906e-01],
 [ 1.0192426140569593e+00, 1.0458678959156663e-01, 9.5134517881808134e-01,
  -1.6977550162372759e-01,-9.7084262939721333e-01, 3.4152737555257373e-01,
  -1.0113878628883208e+00,-2.2529785199385151e+00, 4.6785538296966334e-01,
   1.3626156131488683e+00,-1.0172019080577506e+00,-8.6975720767942788e-01,
  -6.2373135960706849e-01,-1.5965310523463887e+00,-3.1806994259502935e-01,
   8.3440100051064503e-01,-5.5319602582081218e-01,-5.8569168999488652e-01,
   6.1664080798443888e-01,-1.2212666238545340e+00, 1.8328882209723926e-01,
   1.4799218464835864e+00,-1.7045525069800669e+00, 1.4542568713295998e+00,
   9.9613339772321383e-02,-3.2018225195496117e+00,-1.1020059764802692e+00,
  -6.6661766228414265e-01, 1.8868695205872905e+00, 1.4668550486763046e+00],
 [ 1.6332744371533936e-01,-8.0728599761215852e-02, 6.9899550368779639e-01,
   2.1112461042088224e-01,-5.0436332635109736e-02,-1.0731757250599869e+00,
  -2.1249280077014199e-01, 5.3727889118384475e-01,-1.3033102337219145e+00,
   1.6561865860489324e+00,-7.4554079902004655e-01, 1.2938967679683405e-01,
  -8.9666517765137943e-01,-9.6933013443016347e-01, 4.6241085764877438e-01,
   1.3746881390074212e-01, 9.3670893806860844e-01,-1.4696030748917480e-01,
  -4.5619022079904853e-01, 1.1001557699178399e+00, 1.2014465665828966e-01,
  -1.2211734468394508e+00, 1.1135269129350700e+00,-1.3995571547281720e+00,
   8.9573371516922018e-01,-5.7178379137163904e-01, 1.1814873109362249e+00,
   7.1495648754315300e-01,-9.4861046838058549e-01,-1.6293140016458445e+00],
 [-7.6079184496780539e-01,-4.2957170053375085e-02,-1.6441263647151452e+00,
   1.1703878107496166e+00,-5.6675270765241792e-01, 4.1293630704451456e-01,
   4.8435717183497806e-01,-1.0841954394831905e+00, 5.8212095228943828e-01,
   1.2199524960927416e-01, 3.1094153413138681e-01, 4.1283267257004852e-01,
   1.0454056064509201e+00, 1.2491810403488353e-01,-4.6505732525215876e-01,
   2.2363645183913605e+00,-1.7112777915641783e-01,-1.1385428122442418e+00,
  -1.6139484938228681e+00, 2.5018485116201652e+00,-7.4828377353851472e-01,
   1.8105327093037200e+00,-2.2916821566256673e+00, 5.1901221271434250e-01,
   5.0738725957959652e-01,-1.2556715165215908e+00, 1.3881226867249843e-01,
  -4.2480458209448480e-01,-1.1610169085015281e+00, 5.9350606601480360e-01],
 [ 1.4871555118410094e+00, 8.9291140019760495e-01,-2.7306074987025992e+00,
  -4.7843723306454344e-01, 2.9101848596266544e-01, 1.5983409098483943e+00,
  -1.8721952770381992e-01,-2.9670648244205311e-01, 1.1202621498224388e-01,
  -9.4986514721577786e-01, 8.0487690280228419e-01,-2.0818314812963843e+00,
  -1.6447007746392062e+00, 1.3295153666179060e+00, 5.5837861429862456e-01,
  -1.0363336648937118e+00,-7.0461965790476766e-01, 2.5179127387738237e-01,
  -3.3121143683362436e-01,-1.3638611641696108e-01, 3.3639019626295286e-01,
   5.8928568657637059e-01,-1.6394698902837446e-01,-2.1823532459812958e+00,
  -4.1113753620074300e-01,-1.4013748201984515e+00, 3.8017238877211069e-02,
  -5.4311703884872764e-01, 9.9564423872275032e-01,-5.2109962121751652e-01],
 [-1.0598146307381673e+00, 1.1451622868661846e+00,-1.7037406406997837e+00,
   8.7857973693375085e-02, 6.3460840390428375e-01, 1.4531728434217321e+00,
   3.9432661682450842e-01,-2.0792164139144698e-01,-2.7840286915124329e-01,
  -1.5849612040573586e+00, 1.4653495378478479e-01, 1.3118271549846858e+00,
  -1.4604479958166923e+00,-1.3059095814022110e+00,-1.1301086300872169e-01,
  -4.1365962436660442e-01,-1.6543311523471267e+00,-1.2765848487699811e+00,
   4.3455978367212023e-01,-7.3312161375483487e-01,-1.3313852465751590e+00,
   1.2171494469371518e+00,-9.8874964692310141e-01, 1.3225213641732119e+00,
  -2.4919079820048187e+00,-1.3214162519986744e-01,-3.3719758000408323e-01,
  -4.9322328572231811e-01, 9.7815561565166145e-02, 6.4994821107159617e-01],
 [-5.7696898672343255e-01, 8.6175617099256496e-01,-1.0547920830803903e+00,
  -4.8138522888935092e-01, 6.6799848032715059e-01, 2.5409444163878525e-01,
  -4.6041255363586736e-01, 9.7257768421521029e-01,-2.2663221972633055e-01,
  -6.3212483805143571e-01,-3.8641825655551121e-01,-4.4752058557805069e-01,
   7.3559406419043349e-01,-1.7955289705564956e+00,-1.1088877348950967e+00,
   3.2994873554729792e-01, 5.1098987064982748e-01, 4.7947002957878804e-01,
  -6.7826865705539596e-01, 9.8947833731254198e-01,-1.0477556036912901e+00,
   2.7365821193077533e-01,-3.0785347984084566e-01,-2.1523760933511324e+00,
  -8.4206589530899523e-01, 1.5807080193564136e+00, 4.4932090138377967e-01,
  -3.6184217361791648e-01, 5.0670927875538463e-01, 3.4746228245972699e-01],
 [ 7.2292666919427206e-02,-8.2868614865368018e-01, 2.3860024094874976e-02,
  -6.4796258503884741e-01,-2.1634554172200907e-01, 5.4013269477560311e-01,
  -8.2981876624027395e-01, 7.9318176605844129e-02,-6.3326027700374137e-03,
  -5.0503366517027382e-01, 7.4957286728201467e-01, 1.5749348431862112e-01,
   1.8147473286210551e+00,-8.0968469497387041e-01,-1.1036430011589871e+00,
  -3.9319485693468076e-01, 1.4909270754666388e+00, 7.0336451197148264e-01,
   1.4861315510132316e+00,-1.1798192628900714e+00, 4.1629540657289466e-01,
   4.8627529065029240e-01,-3.6435329087006174e-01, 7.5390847118070481e-02,
  -5.1069407028199643e-01, 1.3797125387094997e-01,-5.8432172449546838e-01,
   1.1367197173474670e+00, 1.2170616003896131e-01, 1.2650171082160847e-01],
 [ 8.5958309783725095e-01, 1.2799810588662979e+00, 9.1017267098276444e-01,
  -1.0195132779007463e+00, 5.4915846187692752e-01,-1.2616191658712017e+00,
   7.2620676367468584e-01, 4.4833938880287055e-01,-1.5484965757134224e+00,
  -8.3676553742506810e-01,-1.8626218982328682e-01, 4.5122270522408248e-02,
  -1.2643247673943898e+00, 1.0466632893862962e+00,-6.8854265684798288e-01,
   4.0572987506896252e-01,-8.0776600519235298e-01, 9.4741322001332906e-01,
  -2.0100189130381758e+00, 1.3298494808750214e+00, 1.8772607269289603e+00,
  -1.2129072171913309e+00, 1.0225585816784859e+00,-3.9656849809097972e-01,
   4.1759173643074632e-01,-3.7113961928230405e-01,-1.4747527759418584e+00,
  -1.5578055777610511e-01,-3.1962810443078615e-01,-9.2370897893405468e-01],
 [-9.2575532108078340e-01,-7.9239512354977337e-01,-2.2578486291954993e+00,
  -2.8484713187816668e-01,-2.3565844861702293e-01, 1.4734480886100685e+00,
   4.3287167798513132e-01,-4.2793596998411904e-01,-2.2481701586006251e+00,
  -3.9126810159667164e-01,-6.7270976763434587e-01,-7.8823297669259659e-03,
  -3.9401237610583267e-01, 3.7404678406990660e-01, 7.1717364293402741e-01,
  -2.5241656351079049e-02, 8.1834107690588562e-02,-5.5906329547028932e-01,
   8.1864627523133060e-01, 1.0425239587127610e-01,-3.4069877845108554e-01,
   1.3654175921397815e+00,-1.2137306504314049e+00, 5.4552946574694816e-01,
   6.5831198974647176e-01,-1.3541792084542399e+00, 1.6409309863091552e+00,
  -1.0873007600605296e+00,-7.9999640057367227e-01,-1.1849788117021314e+00],
 [ 1.8601669498408249e+00,-1.1528950716596022e-01,-5.1219082142696504e-01,
   9.2686097724982841e-01, 3.6679894320416651e-01,-1.2832315026001850e-01,
   6.2940263911510930e-01, 7.8570402541399598e-01,-8.0434851316824507e-01,
